series_id,year,period,value
APUA10474716,1990,M09,1.415
APUA10474716,1990,M10,1.512
APUA10474716,1990,M11,1.537
APUA10474716,1990,M12,1.526
APUA10474716,1991,M01,1.406
APUA10474716,1991,M02,1.273
APUA10474716,1991,M03,1.237
APUA10474716,1991,M04,1.248
APUA10474716,1991,M05,1.282
APUA10474716,1991,M06,1.306
APUA10474716,1991,M07,1.304
APUA10474716,1991,M08,1.293
APUA10474716,1991,M09,1.351
APUA10474716,1991,M10,1.324
APUA10474716,1991,M11,1.350
APUA10474716,1991,M12,1.338
APUA10474716,1992,M01,1.275
APUA10474716,1992,M02,1.237
APUA10474716,1992,M03,1.240
APUA10474716,1992,M04,1.251
APUA10474716,1992,M05,1.313
APUA10474716,1992,M06,1.359
APUA10474716,1992,M07,1.364
APUA10474716,1992,M08,1.363
APUA10474716,1992,M09,1.358
APUA10474716,1992,M10,1.353
APUA10474716,1992,M11,1.345
APUA10474716,1992,M12,1.335
APUA10474716,1993,M01,1.298
APUA10474716,1993,M02,1.278
APUA10474716,1993,M03,1.266
APUA10474716,1993,M04,1.284
APUA10474716,1993,M05,1.298
APUA10474716,1993,M06,1.329
APUA10474716,1993,M07,1.308
APUA10474716,1993,M08,1.288
APUA10474716,1993,M09,1.281
APUA10474716,1993,M10,1.309
APUA10474716,1993,M11,1.310
APUA10474716,1993,M12,1.266
APUA10474716,1994,M01,1.238
APUA10474716,1994,M02,1.259
APUA10474716,1994,M03,1.266
APUA10474716,1994,M04,1.295
APUA10474716,1994,M05,1.306
APUA10474716,1994,M06,1.325
APUA10474716,1994,M07,1.368
APUA10474716,1994,M08,1.410
APUA10474716,1994,M09,1.400
APUA10474716,1994,M10,1.356
APUA10474716,1994,M11,1.382
APUA10474716,1994,M12,1.379
APUA10474716,1995,M01,1.360
APUA10474716,1995,M02,1.343
APUA10474716,1995,M03,1.327
APUA10474716,1995,M04,1.352
APUA10474716,1995,M05,1.430
APUA10474716,1995,M06,1.453
APUA10474716,1995,M07,1.438
APUA10474716,1995,M08,1.413
APUA10474716,1995,M09,1.406
APUA10474716,1995,M10,1.392
APUA10474716,1995,M11,1.353
APUA10474716,1995,M12,1.361
APUA10474716,1996,M01,1.358
APUA10474716,1996,M02,1.357
APUA10474716,1996,M03,1.380
APUA10474716,1996,M04,1.442
APUA10474716,1996,M05,1.486
APUA10474716,1996,M06,1.488
APUA10474716,1996,M07,1.464
APUA10474716,1996,M08,1.426
APUA10474716,1996,M09,1.411
APUA10474716,1996,M10,1.419
APUA10474716,1996,M11,1.401
APUA10474716,1996,M12,1.454
APUA10474716,1997,M01,1.467
APUA10474716,1997,M02,1.462
APUA10474716,1997,M03,1.431
APUA10474716,1997,M04,1.417
APUA10474716,1997,M05,1.425
APUA10474716,1997,M06,1.426
APUA10474716,1997,M07,1.398
APUA10474716,1997,M08,1.428
APUA10474716,1997,M09,1.470
APUA10474716,1997,M10,1.440
APUA10474716,1997,M11,1.403
APUA10474716,1997,M12,1.372
APUA1047471A,1978,M01,0.630
APUA1047471A,1978,M02,0.628
APUA1047471A,1978,M03,0.628
APUA1047471A,1978,M04,0.629
APUA1047471A,1978,M05,0.632
APUA1047471A,1978,M06,0.639
APUA1047471A,1978,M07,0.652
APUA1047471A,1978,M08,0.662
APUA1047471A,1978,M09,0.667
APUA1047471A,1978,M10,0.667
APUA1047471A,1978,M11,0.675
APUA1047471A,1978,M12,0.681
APUA1047471A,1979,M01,0.689
APUA1047471A,1979,M02,0.704
APUA1047471A,1979,M03,0.727
APUA1047471A,1979,M04,0.775
APUA1047471A,1979,M05,0.811
APUA1047471A,1979,M06,0.868
APUA1047471A,1979,M07,0.921
APUA1047471A,1979,M08,0.969
APUA1047471A,1979,M09,1.002
APUA1047471A,1979,M10,1.011
APUA1047471A,1979,M11,1.020
APUA1047471A,1979,M12,1.042
APUA1047471A,1980,M01,1.106
APUA1047471A,1980,M02,1.193
APUA1047471A,1980,M03,1.222
APUA1047471A,1980,M04,1.233
APUA1047471A,1980,M05,1.240
APUA1047471A,1980,M06,1.261
APUA1047471A,1980,M07,1.262
APUA1047471A,1980,M08,1.260
APUA1047471A,1980,M09,1.243
APUA1047471A,1980,M10,1.226
APUA1047471A,1980,M11,1.231
APUA1047471A,1980,M12,1.247
APUA1047471A,1981,M01,1.291
APUA1047471A,1981,M02,1.382
APUA1047471A,1981,M03,1.410
APUA1047471A,1981,M04,1.402
APUA1047471A,1981,M05,1.390
APUA1047471A,1981,M06,1.373
APUA1047471A,1981,M07,1.391
APUA1047471A,1981,M08,1.396
APUA1047471A,1981,M09,1.409
APUA1047471A,1981,M10,1.410
APUA1047471A,1981,M11,1.408
APUA1047471A,1981,M12,1.406
APUA1047471A,1982,M01,1.390
APUA1047471A,1982,M02,1.371
APUA1047471A,1982,M03,1.329
APUA1047471A,1982,M04,1.250
APUA1047471A,1982,M05,1.234
APUA1047471A,1982,M06,1.271
APUA1047471A,1982,M07,1.299
APUA1047471A,1982,M08,1.297
APUA1047471A,1982,M09,1.295
APUA1047471A,1982,M10,1.291
APUA1047471A,1982,M11,1.260
APUA1047471A,1982,M12,1.245
APUA1047471A,1983,M01,1.219
APUA1047471A,1983,M02,1.184
APUA1047471A,1983,M03,1.146
APUA1047471A,1983,M04,1.179
APUA1047471A,1983,M05,1.210
APUA1047471A,1983,M06,1.220
APUA1047471A,1983,M07,1.234
APUA1047471A,1983,M08,1.261
APUA1047471A,1983,M09,1.272
APUA1047471A,1983,M10,1.271
APUA1047471A,1983,M11,1.265
APUA1047471A,1983,M12,1.254
APUA1047471A,1984,M01,1.243
APUA1047471A,1984,M02,1.231
APUA1047471A,1984,M03,1.228
APUA1047471A,1984,M04,1.236
APUA1047471A,1984,M05,1.246
APUA1047471A,1984,M06,1.246
APUA1047471A,1984,M07,1.238
APUA1047471A,1984,M08,1.227
APUA1047471A,1984,M09,1.225
APUA1047471A,1984,M10,1.219
APUA1047471A,1984,M11,1.215
APUA1047471A,1984,M12,1.212
APUA1047471A,1985,M01,1.187
APUA1047471A,1985,M02,1.181
APUA1047471A,1985,M03,1.193
APUA1047471A,1985,M04,1.218
APUA1047471A,1985,M05,1.241
APUA1047471A,1985,M06,1.259
APUA1047471A,1985,M07,1.260
APUA1047471A,1985,M08,1.262
APUA1047471A,1985,M09,1.257
APUA1047471A,1985,M10,1.246
APUA1047471A,1985,M11,1.206
APUA1047471A,1985,M12,1.208
APUA1047471A,1986,M01,1.205
APUA1047471A,1986,M02,1.146
APUA1047471A,1986,M03,0.982
APUA1047471A,1986,M04,0.840
APUA1047471A,1986,M05,0.877
APUA1047471A,1986,M06,0.925
APUA1047471A,1986,M07,0.842
APUA1047471A,1986,M08,0.776
APUA1047471A,1986,M09,0.813
APUA1047471A,1986,M10,0.787
APUA1047471A,1986,M11,0.787
APUA1047471A,1986,M12,0.791
APUA1047471A,1987,M01,0.837
APUA1047471A,1987,M02,0.875
APUA1047471A,1987,M03,0.876
APUA1047471A,1987,M04,0.898
APUA1047471A,1987,M05,0.891
APUA1047471A,1987,M06,0.913
APUA1047471A,1987,M07,0.938
APUA1047471A,1987,M08,0.960
APUA1047471A,1987,M09,0.956
APUA1047471A,1987,M10,0.947
APUA1047471A,1987,M11,0.956
APUA1047471A,1987,M12,0.943
APUA1047471A,1988,M01,0.912
APUA1047471A,1988,M02,0.882
APUA1047471A,1988,M03,0.851
APUA1047471A,1988,M04,0.864
APUA1047471A,1988,M05,0.898
APUA1047471A,1988,M06,0.911
APUA1047471A,1988,M07,0.915
APUA1047471A,1988,M08,0.937
APUA1047471A,1988,M09,0.918
APUA1047471A,1988,M10,0.903
APUA1047471A,1988,M11,0.924
APUA1047471A,1988,M12,0.934
APUA1047471A,1989,M01,0.935
APUA1047471A,1989,M02,0.930
APUA1047471A,1989,M03,0.925
APUA1047471A,1989,M04,1.040
APUA1047471A,1989,M05,1.104
APUA1047471A,1989,M06,1.111
APUA1047471A,1989,M07,1.065
APUA1047471A,1989,M08,1.017
APUA1047471A,1989,M09,0.978
APUA1047471A,1989,M10,0.976
APUA1047471A,1989,M11,0.950
APUA1047471A,1989,M12,0.948
APUA1047471A,1990,M01,1.024
APUA1047471A,1990,M02,1.027
APUA1047471A,1990,M03,1.007
APUA1047471A,1990,M04,1.014
APUA1047471A,1990,M05,1.032
APUA1047471A,1990,M06,1.066
APUA1047471A,1990,M07,1.059
APUA1047471A,1990,M08,1.164
APUA1047471A,1990,M09,1.269
APUA1047471A,1990,M10,1.358
APUA1047471A,1990,M11,1.385
APUA1047471A,1990,M12,1.376
APUA1047471A,1991,M01,1.244
APUA1047471A,1991,M02,1.125
APUA1047471A,1991,M03,1.087
APUA1047471A,1991,M04,1.105
APUA1047471A,1991,M05,1.137
APUA1047471A,1991,M06,1.163
APUA1047471A,1991,M07,1.152
APUA1047471A,1991,M08,1.139
APUA1047471A,1991,M09,1.194
APUA1047471A,1991,M10,1.163
APUA1047471A,1991,M11,1.205
APUA1047471A,1991,M12,1.199
APUA1047471A,1992,M01,1.137
APUA1047471A,1992,M02,1.093
APUA1047471A,1992,M03,1.094
APUA1047471A,1992,M04,1.108
APUA1047471A,1992,M05,1.166
APUA1047471A,1992,M06,1.214
APUA1047471A,1992,M07,1.220
APUA1047471A,1992,M08,1.222
APUA1047471A,1992,M09,1.218
APUA1047471A,1992,M10,1.210
APUA1047471A,1992,M11,1.203
APUA1047471A,1992,M12,1.190
APUA1047471A,1993,M01,1.158
APUA1047471A,1993,M02,1.140
APUA1047471A,1993,M03,1.118
APUA1047471A,1993,M04,1.134
APUA1047471A,1993,M05,1.158
APUA1047471A,1993,M06,1.181
APUA1047471A,1993,M07,1.170
APUA1047471A,1993,M08,1.147
APUA1047471A,1993,M09,1.139
APUA1047471A,1993,M10,1.166
APUA1047471A,1993,M11,1.161
APUA1047471A,1993,M12,1.122
APUA1047471A,1994,M01,1.093
APUA1047471A,1994,M02,1.116
APUA1047471A,1994,M03,1.116
APUA1047471A,1994,M04,1.139
APUA1047471A,1994,M05,1.152
APUA1047471A,1994,M06,1.181
APUA1047471A,1994,M07,1.224
APUA1047471A,1994,M08,1.268
APUA1047471A,1994,M09,1.256
APUA1047471A,1994,M10,1.217
APUA1047471A,1994,M11,1.245
APUA1047471A,1994,M12,1.245
APUA1047471A,1995,M01,1.225
APUA1047471A,1995,M02,1.207
APUA1047471A,1995,M03,1.191
APUA1047471A,1995,M04,1.212
APUA1047471A,1995,M05,1.324
APUA1047471A,1995,M06,1.345
APUA1047471A,1995,M07,1.317
APUA1047471A,1995,M08,1.291
APUA1047471A,1995,M09,1.284
APUA1047471A,1995,M10,1.266
APUA1047471A,1995,M11,1.226
APUA1047471A,1995,M12,1.225
APUA1047471A,1996,M01,1.227
APUA1047471A,1996,M02,1.216
APUA1047471A,1996,M03,1.241
APUA1047471A,1996,M04,1.312
APUA1047471A,1996,M05,1.363
APUA1047471A,1996,M06,1.368
APUA1047471A,1996,M07,1.355
APUA1047471A,1996,M08,1.368
APUA1047471A,1996,M09,1.350
APUA1047471A,1996,M10,1.350
APUA1047471A,1996,M11,1.286
APUA1047471A,1996,M12,1.333
APUA1047471A,1997,M01,1.339
APUA1047471A,1997,M02,1.330
APUA1047471A,1997,M03,1.303
APUA1047471A,1997,M04,1.277
APUA1047471A,1997,M05,1.288
APUA1047471A,1997,M06,1.295
APUA1047471A,1997,M07,1.262
APUA1047471A,1997,M08,1.298
APUA1047471A,1997,M09,1.340
APUA1047471A,1997,M10,1.311
APUA1047471A,1997,M11,1.265
APUA1047471A,1997,M12,1.227
APUA10574712,1978,M01,0.629
APUA10574712,1978,M02,0.625
APUA10574712,1978,M03,0.625
APUA10574712,1978,M04,0.620
APUA10574712,1978,M05,0.625
APUA10574712,1978,M06,0.634
APUA10574712,1978,M07,0.644
APUA10574712,1978,M08,0.655
APUA10574712,1978,M09,0.660
APUA10574712,1978,M10,0.663
APUA10574712,1978,M11,0.669
APUA10574712,1978,M12,0.676
APUA10574712,1979,M01,0.689
APUA10574712,1979,M02,0.704
APUA10574712,1979,M03,0.729
APUA10574712,1979,M04,0.768
APUA10574712,1979,M05,0.810
APUA10574712,1979,M06,0.898
APUA10574712,1979,M07,0.984
APUA10574712,1979,M08,1.026
APUA10574712,1979,M09,1.040
APUA10574712,1979,M10,1.038
APUA10574712,1979,M11,1.044
APUA10574712,1979,M12,1.063
APUA10574712,1980,M01,1.144
APUA10574712,1980,M02,1.217
APUA10574712,1980,M03,1.256
APUA10574712,1980,M04,1.277
APUA10574712,1980,M05,1.264
APUA10574712,1980,M06,1.265
APUA10574712,1980,M07,1.265
APUA10574712,1980,M08,1.260
APUA10574712,1980,M09,1.220
APUA10574712,1980,M10,1.214
APUA10574712,1980,M11,1.212
APUA10574712,1980,M12,1.221
APUA10574712,1981,M01,1.258
APUA10574712,1981,M02,1.349
APUA10574712,1981,M03,1.390
APUA10574712,1981,M04,1.378
APUA10574712,1981,M05,1.364
APUA10574712,1981,M06,1.349
APUA10574712,1981,M07,1.330
APUA10574712,1981,M08,1.327
APUA10574712,1981,M09,1.329
APUA10574712,1981,M10,1.326
APUA10574712,1981,M11,1.318
APUA10574712,1981,M12,1.316
APUA10574712,1982,M01,1.309
APUA10574712,1982,M02,1.294
APUA10574712,1982,M03,1.237
APUA10574712,1982,M04,1.173
APUA10574712,1982,M05,1.177
APUA10574712,1982,M06,1.251
APUA10574712,1982,M07,1.262
APUA10574712,1982,M08,1.256
APUA10574712,1982,M09,1.253
APUA10574712,1982,M10,1.261
APUA10574712,1982,M11,1.255
APUA10574712,1982,M12,1.250
APUA10574712,1983,M01,1.217
APUA10574712,1983,M02,1.178
APUA10574712,1983,M03,1.139
APUA10574712,1983,M04,1.195
APUA10574712,1983,M05,1.232
APUA10574712,1983,M06,1.237
APUA10574712,1983,M07,1.255
APUA10574712,1983,M08,1.259
APUA10574712,1983,M09,1.252
APUA10574712,1983,M10,1.245
APUA10574712,1983,M11,1.234
APUA10574712,1983,M12,1.224
APUA10574712,1984,M01,1.203
APUA10574712,1984,M02,1.195
APUA10574712,1984,M03,1.191
APUA10574712,1984,M04,1.185
APUA10574712,1984,M05,1.186
APUA10574712,1984,M06,1.183
APUA10574712,1984,M07,1.172
APUA10574712,1984,M08,1.154
APUA10574712,1984,M09,1.155
APUA10574712,1984,M10,1.157
APUA10574712,1984,M11,1.156
APUA10574712,1984,M12,1.145
APUA10574712,1985,M01,1.112
APUA10574712,1985,M02,1.093
APUA10574712,1985,M03,1.120
APUA10574712,1985,M04,1.115
APUA10574712,1985,M05,1.143
APUA10574712,1985,M06,1.157
APUA10574712,1985,M07,1.172
APUA10574712,1985,M08,1.171
APUA10574712,1985,M09,1.161
APUA10574712,1985,M10,1.157
APUA10574712,1985,M11,1.166
APUA10574712,1985,M12,1.173
APUA10574712,1986,M01,1.170
APUA10574712,1986,M02,1.090
APUA10574712,1986,M03,0.948
APUA10574712,1986,M04,0.834
APUA10574712,1986,M05,0.844
APUA10574712,1986,M06,0.899
APUA10574712,1986,M07,0.790
APUA10574712,1986,M08,0.734
APUA10574712,1986,M09,0.777
APUA10574712,1986,M10,0.754
APUA10574712,1986,M11,0.741
APUA10574712,1986,M12,0.748
APUA10574713,1978,M01,0.699
APUA10574713,1978,M02,0.698
APUA10574713,1978,M03,0.699
APUA10574713,1978,M04,0.699
APUA10574713,1978,M05,0.705
APUA10574713,1978,M06,0.714
APUA10574713,1978,M07,0.724
APUA10574713,1978,M08,0.734
APUA10574713,1978,M09,0.739
APUA10574713,1978,M10,0.741
APUA10574713,1978,M11,0.745
APUA10574713,1978,M12,0.755
APUA10574713,1979,M01,0.769
APUA10574713,1979,M02,0.782
APUA10574713,1979,M03,0.806
APUA10574713,1979,M04,0.847
APUA10574713,1979,M05,0.885
APUA10574713,1979,M06,0.960
APUA10574713,1979,M07,1.052
APUA10574713,1979,M08,1.101
APUA10574713,1979,M09,1.124
APUA10574713,1979,M10,1.121
APUA10574713,1979,M11,1.113
APUA10574713,1979,M12,1.136
APUA10574713,1980,M01,1.223
APUA10574713,1980,M02,1.291
APUA10574713,1980,M03,1.329
APUA10574713,1980,M04,1.352
APUA10574713,1980,M05,1.370
APUA10574714,1978,M01,0.669
APUA10574714,1978,M02,0.667
APUA10574714,1978,M03,0.668
APUA10574714,1978,M04,0.662
APUA10574714,1978,M05,0.668
APUA10574714,1978,M06,0.678
APUA10574714,1978,M07,0.688
APUA10574714,1978,M08,0.702
APUA10574714,1978,M09,0.706
APUA10574714,1978,M10,0.708
APUA10574714,1978,M11,0.711
APUA10574714,1978,M12,0.721
APUA10574714,1979,M01,0.732
APUA10574714,1979,M02,0.751
APUA10574714,1979,M03,0.777
APUA10574714,1979,M04,0.818
APUA10574714,1979,M05,0.863
APUA10574714,1979,M06,0.947
APUA10574714,1979,M07,1.031
APUA10574714,1979,M08,1.074
APUA10574714,1979,M09,1.090
APUA10574714,1979,M10,1.089
APUA10574714,1979,M11,1.091
APUA10574714,1979,M12,1.113
APUA10574714,1980,M01,1.189
APUA10574714,1980,M02,1.262
APUA10574714,1980,M03,1.303
APUA10574714,1980,M04,1.314
APUA10574714,1980,M05,1.302
APUA10574714,1980,M06,1.302
APUA10574714,1980,M07,1.302
APUA10574714,1980,M08,1.300
APUA10574714,1980,M09,1.273
APUA10574714,1980,M10,1.267
APUA10574714,1980,M11,1.266
APUA10574714,1980,M12,1.276
APUA10574714,1981,M01,1.315
APUA10574714,1981,M02,1.406
APUA10574714,1981,M03,1.448
APUA10574714,1981,M04,1.436
APUA10574714,1981,M05,1.424
APUA10574714,1981,M06,1.410
APUA10574714,1981,M07,1.387
APUA10574714,1981,M08,1.387
APUA10574714,1981,M09,1.386
APUA10574714,1981,M10,1.380
APUA10574714,1981,M11,1.374
APUA10574714,1981,M12,1.373
APUA10574714,1982,M01,1.363
APUA10574714,1982,M02,1.345
APUA10574714,1982,M03,1.297
APUA10574714,1982,M04,1.234
APUA10574714,1982,M05,1.233
APUA10574714,1982,M06,1.306
APUA10574714,1982,M07,1.318
APUA10574714,1982,M08,1.315
APUA10574714,1982,M09,1.316
APUA10574714,1982,M10,1.321
APUA10574714,1982,M11,1.315
APUA10574714,1982,M12,1.311
APUA10574714,1983,M01,1.281
APUA10574714,1983,M02,1.234
APUA10574714,1983,M03,1.206
APUA10574714,1983,M04,1.259
APUA10574714,1983,M05,1.295
APUA10574714,1983,M06,1.306
APUA10574714,1983,M07,1.323
APUA10574714,1983,M08,1.327
APUA10574714,1983,M09,1.321
APUA10574714,1983,M10,1.308
APUA10574714,1983,M11,1.305
APUA10574714,1983,M12,1.293
APUA10574714,1984,M01,1.274
APUA10574714,1984,M02,1.267
APUA10574714,1984,M03,1.262
APUA10574714,1984,M04,1.258
APUA10574714,1984,M05,1.255
APUA10574714,1984,M06,1.254
APUA10574714,1984,M07,1.248
APUA10574714,1984,M08,1.232
APUA10574714,1984,M09,1.236
APUA10574714,1984,M10,1.236
APUA10574714,1984,M11,1.237
APUA10574714,1984,M12,1.224
APUA10574714,1985,M01,1.177
APUA10574714,1985,M02,1.160
APUA10574714,1985,M03,1.184
APUA10574714,1985,M04,1.180
APUA10574714,1985,M05,1.211
APUA10574714,1985,M06,1.227
APUA10574714,1985,M07,1.232
APUA10574714,1985,M08,1.230
APUA10574714,1985,M09,1.222
APUA10574714,1985,M10,1.216
APUA10574714,1985,M11,1.224
APUA10574714,1985,M12,1.230
APUA10574714,1986,M01,1.220
APUA10574714,1986,M02,1.132
APUA10574714,1986,M03,0.983
APUA10574714,1986,M04,0.864
APUA10574714,1986,M05,0.870
APUA10574714,1986,M06,0.925
APUA10574714,1986,M07,0.820
APUA10574714,1986,M08,0.760
APUA10574714,1986,M09,0.801
APUA10574714,1986,M10,0.773
APUA10574714,1986,M11,0.766
APUA10574714,1986,M12,0.771
APUA10574716,1981,M09,1.501
APUA10574716,1981,M10,1.496
APUA10574716,1981,M11,1.476
APUA10574716,1981,M12,1.475
APUA10574716,1982,M01,1.471
APUA10574716,1982,M02,1.464
APUA10574716,1982,M03,1.425
APUA10574716,1982,M04,1.384
APUA10574716,1982,M05,1.374
APUA10574716,1982,M06,1.427
APUA10574716,1982,M07,1.439
APUA10574716,1982,M08,1.440
APUA10574716,1982,M09,1.442
APUA10574716,1982,M10,1.443
APUA10574716,1982,M11,1.459
APUA10574716,1982,M12,1.454
APUA10574716,1983,M01,1.432
APUA10574716,1983,M02,1.400
APUA10574716,1985,M01,1.286
APUA10574716,1985,M02,1.273
APUA10574716,1985,M03,1.299
APUA10574716,1985,M04,1.291
APUA10574716,1985,M05,1.308
APUA10574716,1985,M06,1.326
APUA10574716,1985,M07,1.334
APUA10574716,1985,M08,1.332
APUA10574716,1985,M09,1.327
APUA10574716,1985,M10,1.327
APUA10574716,1985,M11,1.324
APUA10574716,1985,M12,1.329
APUA10574716,1986,M01,1.323
APUA10574716,1986,M02,1.250
APUA10574716,1986,M03,1.096
APUA10574716,1986,M04,0.980
APUA10574716,1986,M05,0.994
APUA10574716,1986,M06,1.040
APUA10574716,1986,M07,0.936
APUA10574716,1986,M08,0.890
APUA10574716,1986,M09,0.924
APUA10574716,1986,M10,0.893
APUA10574716,1986,M11,0.890
APUA10574716,1986,M12,0.903
APUA1057471A,1978,M01,0.653
APUA1057471A,1978,M02,0.650
APUA1057471A,1978,M03,0.649
APUA1057471A,1978,M04,0.645
APUA1057471A,1978,M05,0.651
APUA1057471A,1978,M06,0.659
APUA1057471A,1978,M07,0.670
APUA1057471A,1978,M08,0.681
APUA1057471A,1978,M09,0.686
APUA1057471A,1978,M10,0.689
APUA1057471A,1978,M11,0.693
APUA1057471A,1978,M12,0.702
APUA1057471A,1979,M01,0.715
APUA1057471A,1979,M02,0.730
APUA1057471A,1979,M03,0.755
APUA1057471A,1979,M04,0.795
APUA1057471A,1979,M05,0.836
APUA1057471A,1979,M06,0.922
APUA1057471A,1979,M07,1.009
APUA1057471A,1979,M08,1.050
APUA1057471A,1979,M09,1.067
APUA1057471A,1979,M10,1.065
APUA1057471A,1979,M11,1.069
APUA1057471A,1979,M12,1.090
APUA1057471A,1980,M01,1.169
APUA1057471A,1980,M02,1.242
APUA1057471A,1980,M03,1.281
APUA1057471A,1980,M04,1.298
APUA1057471A,1980,M05,1.287
APUA1057471A,1980,M06,1.288
APUA1057471A,1980,M07,1.288
APUA1057471A,1980,M08,1.283
APUA1057471A,1980,M09,1.248
APUA1057471A,1980,M10,1.244
APUA1057471A,1980,M11,1.243
APUA1057471A,1980,M12,1.251
APUA1057471A,1981,M01,1.291
APUA1057471A,1981,M02,1.383
APUA1057471A,1981,M03,1.425
APUA1057471A,1981,M04,1.413
APUA1057471A,1981,M05,1.399
APUA1057471A,1981,M06,1.385
APUA1057471A,1981,M07,1.363
APUA1057471A,1981,M08,1.363
APUA1057471A,1981,M09,1.370
APUA1057471A,1981,M10,1.367
APUA1057471A,1981,M11,1.359
APUA1057471A,1981,M12,1.357
APUA1057471A,1982,M01,1.350
APUA1057471A,1982,M02,1.334
APUA1057471A,1982,M03,1.284
APUA1057471A,1982,M04,1.222
APUA1057471A,1982,M05,1.223
APUA1057471A,1982,M06,1.294
APUA1057471A,1982,M07,1.306
APUA1057471A,1982,M08,1.302
APUA1057471A,1982,M09,1.302
APUA1057471A,1982,M10,1.306
APUA1057471A,1982,M11,1.302
APUA1057471A,1982,M12,1.298
APUA1057471A,1983,M01,1.267
APUA1057471A,1983,M02,1.224
APUA1057471A,1983,M03,1.191
APUA1057471A,1983,M04,1.244
APUA1057471A,1983,M05,1.281
APUA1057471A,1983,M06,1.289
APUA1057471A,1983,M07,1.306
APUA1057471A,1983,M08,1.311
APUA1057471A,1983,M09,1.304
APUA1057471A,1983,M10,1.294
APUA1057471A,1983,M11,1.288
APUA1057471A,1983,M12,1.276
APUA1057471A,1984,M01,1.256
APUA1057471A,1984,M02,1.249
APUA1057471A,1984,M03,1.244
APUA1057471A,1984,M04,1.240
APUA1057471A,1984,M05,1.239
APUA1057471A,1984,M06,1.237
APUA1057471A,1984,M07,1.229
APUA1057471A,1984,M08,1.212
APUA1057471A,1984,M09,1.214
APUA1057471A,1984,M10,1.215
APUA1057471A,1984,M11,1.215
APUA1057471A,1984,M12,1.203
APUA1057471A,1985,M01,1.169
APUA1057471A,1985,M02,1.152
APUA1057471A,1985,M03,1.177
APUA1057471A,1985,M04,1.177
APUA1057471A,1985,M05,1.204
APUA1057471A,1985,M06,1.220
APUA1057471A,1985,M07,1.228
APUA1057471A,1985,M08,1.226
APUA1057471A,1985,M09,1.218
APUA1057471A,1985,M10,1.214
APUA1057471A,1985,M11,1.221
APUA1057471A,1985,M12,1.227
APUA1057471A,1986,M01,1.220
APUA1057471A,1986,M02,1.136
APUA1057471A,1986,M03,0.989
APUA1057471A,1986,M04,0.873
APUA1057471A,1986,M05,0.881
APUA1057471A,1986,M06,0.935
APUA1057471A,1986,M07,0.828
APUA1057471A,1986,M08,0.772
APUA1057471A,1986,M09,0.812
APUA1057471A,1986,M10,0.786
APUA1057471A,1986,M11,0.778
APUA1057471A,1986,M12,0.784
APUA10674712,1978,M01,0.595
APUA10674712,1978,M02,0.593
APUA10674712,1978,M03,0.592
APUA10674712,1978,M04,0.592
APUA10674712,1978,M05,0.597
APUA10674712,1978,M06,0.604
APUA10674712,1978,M07,0.612
APUA10674712,1978,M08,0.619
APUA10674712,1978,M09,0.627
APUA10674712,1978,M10,0.627
APUA10674712,1978,M11,0.630
APUA10674712,1978,M12,0.633
APUA10674712,1979,M01,0.634
APUA10674712,1979,M02,0.657
APUA10674712,1979,M03,0.684
APUA10674712,1979,M04,0.727
APUA10674712,1979,M05,0.772
APUA10674712,1979,M06,0.830
APUA10674712,1979,M07,0.899
APUA10674712,1979,M08,0.928
APUA10674712,1979,M09,0.963
APUA10674712,1979,M10,0.973
APUA10674712,1979,M11,0.979
APUA10674712,1979,M12,0.995
APUA10674712,1980,M01,1.059
APUA10674712,1980,M02,1.145
APUA10674712,1980,M03,1.192
APUA10674712,1980,M04,1.205
APUA10674712,1980,M05,1.206
APUA10674712,1980,M06,1.200
APUA10674712,1980,M07,1.198
APUA10674712,1980,M08,1.198
APUA10674712,1980,M09,1.187
APUA10674712,1980,M10,1.177
APUA10674712,1980,M11,1.177
APUA10674712,1980,M12,1.187
APUA10674712,1981,M01,1.213
APUA10674712,1981,M02,1.307
APUA10674712,1981,M03,1.341
APUA10674712,1981,M04,1.330
APUA10674712,1981,M05,1.316
APUA10674712,1981,M06,1.306
APUA10674712,1981,M07,1.314
APUA10674712,1981,M08,1.325
APUA10674712,1981,M09,1.309
APUA10674712,1981,M10,1.306
APUA10674712,1981,M11,1.306
APUA10674712,1981,M12,1.299
APUA10674712,1982,M01,1.292
APUA10674712,1982,M02,1.273
APUA10674712,1982,M03,1.212
APUA10674712,1982,M04,1.140
APUA10674712,1982,M05,1.117
APUA10674712,1982,M06,1.173
APUA10674712,1982,M07,1.203
APUA10674712,1982,M08,1.204
APUA10674712,1982,M09,1.196
APUA10674712,1982,M10,1.191
APUA10674712,1982,M11,1.182
APUA10674712,1982,M12,1.179
APUA10674712,1983,M01,1.159
APUA10674712,1983,M02,1.129
APUA10674712,1983,M03,1.063
APUA10674712,1983,M04,1.105
APUA10674712,1983,M05,1.136
APUA10674712,1983,M06,1.142
APUA10674712,1983,M07,1.159
APUA10674712,1983,M08,1.189
APUA10674712,1983,M09,1.206
APUA10674712,1983,M10,1.203
APUA10674712,1983,M11,1.201
APUA10674712,1983,M12,1.189
APUA10674712,1984,M01,1.166
APUA10674712,1984,M02,1.155
APUA10674712,1984,M03,1.144
APUA10674712,1984,M04,1.146
APUA10674712,1984,M05,1.148
